original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_logistic_score,shadow_random_forest_score
14,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.6386961,0.44832656,-0.44832656,0.6386961,0.6386961,0.65416473,-0.65416473,0.13869607,1,1,0.5063125038439615,0.5011951243027216
15,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.82837987,0.18828343,-0.18828343,0.82837987,0.82837987,0.45844585,-0.45844585,0.32837987,1,1,0.5077477057099175,0.5115352015764545
17,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.3978988,0.50732964,-0.50732964,0.6021012,0.6021012,0.6721505,-0.6721505,0.10210121,1,0,0.49344778146695684,0.5000110346821761
19,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.7676017,0.26448426,-0.26448426,0.7676017,0.7676017,0.542158,-0.542158,0.26760173,1,1,0.5077746483206808,0.5049125081790943
20,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.66658074,0.405594,-0.405594,0.66658074,0.66658074,0.63657373,-0.63657373,0.16658074,1,1,0.5068078966752393,0.4962741068889823
21,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0011603234,0.0011610985,-0.0011610985,0.9988397,0.9988397,0.009002342,-0.009002342,0.49883968,1,0,0.502467821985166,0.5171044735331196
22,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00088601414,0.0008864403,-0.0008864403,0.999114,0.999114,0.0071132267,-0.0071132267,0.49911398,1,0,0.5024553861164703,0.5034565035130187
23,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.025158532,0.025480509,-0.025480509,0.9748415,0.9748415,0.11748712,-0.11748712,0.47484148,1,0,0.5029100603894516,0.5001626784735953
25,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.75641847,0.27916053,-0.27916053,0.75641847,0.75641847,0.5551733,-0.5551733,0.25641847,1,1,0.5077297206240569,0.5018672074053722
26,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00032327152,0.0003232956,-0.0003232956,0.9996767,0.9996767,0.0029213824,-0.0029213824,0.49967673,1,0,0.5024263232756871,0.5966054989488164
28,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.3064228,0.36589265,-0.36589265,0.6935772,0.6935772,0.61620855,-0.61620855,0.1935772,1,0,0.4974870156078586,0.5043295049723965
29,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.19268861,0.21404576,-0.21404576,0.8073114,0.8073114,0.49009806,-0.49009806,0.3073114,1,0,0.5010275300399565,0.5019107051873497
30,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.93046135,0.07207471,-0.07207471,0.93046135,0.93046135,0.25244394,-0.25244394,0.43046135,1,1,0.5065542765220342,0.5018883764592001
32,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.11585642,0.123135805,-0.123135805,0.8841436,0.8841436,0.35858706,-0.35858706,0.3841436,1,0,0.50248822886062,0.5023069198366192
33,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.2178284,0.24568117,-0.24568117,0.7821716,0.7821716,0.52414566,-0.52414566,0.2821716,1,0,0.5003822253241409,0.5006447027426456
34,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.007845489,0.007876396,-0.007876396,0.99215454,0.99215454,0.045848098,-0.045848098,0.4921545,1,0,0.5026672525750734,0.5014916736533511
35,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.25980994,0.30084825,-0.30084825,0.74019,0.74019,0.57285804,-0.57285804,0.24019006,1,0,0.4991307623488541,0.49253841429422
37,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,6.5719585e-05,6.580353e-05,-6.580353e-05,0.99993426,0.99993426,0.00069862884,-0.00069862884,0.4999343,1,0,0.5024096083354612,0.4810699966731854
38,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00036957022,0.0003695488,-0.0003695488,0.99963045,0.99963045,0.0032902567,-0.0032902567,0.49963042,1,0,0.5024289842897255,0.6218736725650612
41,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.6097101,0.49477166,-0.49477166,0.6097101,0.6097101,0.6688776,-0.6688776,0.1097101,1,1,0.5056859457349866,0.5021805414779102
42,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.110902816,0.117548704,-0.117548704,0.8890972,0.8890972,0.34839872,-0.34839872,0.38909718,1,0,0.502553577397093,0.5048206712198573
43,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.05176146,0.053149223,-0.053149223,0.94823855,0.94823855,0.20366944,-0.20366944,0.44823855,1,0,0.5029938638649109,0.5024082943094289
44,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,9.66308e-05,9.6321106e-05,-9.6321106e-05,0.9999034,0.9999034,0.0009899287,-0.0009899287,0.49990338,1,0,0.502411901635856,0.494999661272649
47,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.7059066,1.223858,-1.223858,0.29409337,0.7059066,0.60577625,-0.60577625,0.20590663,0,1,0.47783194157541087,0.4908486429124403
48,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.000177279,0.00017738342,-0.00017738342,0.99982274,0.99982274,0.0017085465,-0.0017085465,0.49982274,1,0,0.5024173731732777,0.4631768989520914
49,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.18128833,0.2000233,-0.2000233,0.81871164,0.81871164,0.47334146,-0.47334146,0.31871167,1,0,0.5012939856801651,0.5045540387318809
50,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00015981529,0.00016021729,-0.00016021729,0.9998402,0.9998402,0.0015568114,-0.0015568114,0.49984017,1,0,0.5024162176626084,0.4631768989520914
52,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0015631127,0.0015645027,-0.0015645027,0.99843687,0.99843687,0.0116613,-0.0116613,0.4984369,1,0,0.5024847931702484,0.5047671664657888
54,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.03764193,0.038368702,-0.038368702,0.96235806,0.96235806,0.16037628,-0.16037628,0.46235806,1,0,0.5029801526693544,0.5028074947221581
55,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0013796351,0.0013804436,-0.0013804436,0.9986204,0.9986204,0.010464845,-0.010464845,0.49862036,1,0,0.5024772370428328,0.5034481375613725
56,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.32288656,0.38991648,-0.38991648,0.6771134,0.6771134,0.6290262,-0.6290262,0.17711344,1,0,0.49684140702406876,0.5020747955466064
57,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.85563177,0.15591516,-0.15591516,0.85563177,0.85563177,0.4128145,-0.4128145,0.35563177,1,1,0.5075814316478501,0.5217119763338437
58,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.8749254,0.13361664,-0.13361664,0.8749254,0.8749254,0.37691534,-0.37691534,0.37492537,1,1,0.5074016786889869,0.5127388991699842
59,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.12201524,0.130126,-0.130126,0.87798476,0.87798476,0.37092108,-0.37092108,0.37798476,1,0,0.502401704683161,0.5025957535720194
60,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.1492215,0.16160345,-0.16160345,0.8507785,0.8507785,0.42135632,-0.42135632,0.35077852,1,0,0.5019529954062343,0.5018741346146702
61,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.11856841,0.12620783,-0.12620783,0.8814316,0.8814316,0.36406294,-0.36406294,0.38143158,1,0,0.5024508430768085,0.5025957535720194
63,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0022601997,0.0022625923,-0.0022625923,0.9977398,0.9977398,0.016027473,-0.016027473,0.4977398,1,0,0.502511528944285,0.4992049628768451
64,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.017242381,0.017392635,-0.017392635,0.9827576,0.9827576,0.08710356,-0.08710356,0.48275763,1,0,0.5028269544424602,0.5029653415195788
67,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00018395217,0.00018405914,-0.00018405914,0.99981606,0.99981606,0.0017660653,-0.0017660653,0.49981606,1,0,0.5024178053395633,0.4643307451059375
68,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.071007065,0.073654175,-0.073654175,0.9289929,0.9289929,0.25623617,-0.25623617,0.42899293,1,0,0.5029277689113362,0.5019771763712674
69,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.44833818,0.59481996,-0.59481996,0.55166185,0.55166185,0.68779975,-0.68779975,0.05166182,1,0,0.490714887475567,0.49087077872854323
70,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.9891451,0.010914272,-0.010914272,0.9891451,0.9891451,0.059893988,-0.059893988,0.4891451,1,1,0.504839132508852,0.4966076542635073
72,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.054321345,0.055852413,-0.055852413,0.94567865,0.94567865,0.21104775,-0.21104775,0.44567865,1,0,0.5029902518911772,0.5056796705401565
73,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0012971663,0.0012979507,-0.0012979507,0.9987028,0.9987028,0.009919342,-0.009919342,0.49870282,1,0,0.5024737474810895,0.525652034831181
75,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00018616024,0.00018596649,-0.00018596649,0.99981385,0.99981385,0.00178504,-0.00178504,0.49981382,1,0,0.5024179579543882,0.4643307451059375
76,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.36969116,0.4615453,-0.4615453,0.63030887,0.63030887,0.65879107,-0.65879107,0.13030884,1,0,0.49481356312490676,0.5039288574035488
78,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.36453146,0.45339262,-0.45339262,0.63546854,0.63546854,0.65598094,-0.65598094,0.13546854,1,0,0.4950514430527315,0.5034757110069034
80,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.52368116,0.74166775,-0.74166775,0.47631884,0.52368116,0.6920252,-0.6920252,0.023681164,0,1,0.48664710119183413,0.48349807555339214
81,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.039369896,0.0401659,-0.0401659,0.9606301,0.9606301,0.16593644,-0.16593644,0.46063012,1,0,0.5029851732331361,0.5028074947221581
82,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.02782163,0.028216124,-0.028216124,0.97217834,0.97217834,0.12708646,-0.12708646,0.47217837,1,0,0.5029305363826535,0.4986838559000948
83,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.5,1,1,0.5042361031936983,0.5040606176353781
84,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.27573067,0.32259196,-0.32259196,0.72426933,0.72426933,0.5888757,-0.5888757,0.22426933,1,0,0.4985995933360273,0.5010333844547619
85,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.014224885,0.014327049,-0.014327049,0.9857751,0.9857751,0.07461829,-0.07461829,0.4857751,1,0,0.5027845503168852,0.502137470234235
87,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.47158083,0.7516647,-0.7516647,0.47158083,0.52841914,0.69153106,-0.69153106,0.028419167,0,0,0.5019317907975399,0.5118577681071046
89,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.8734393,0.13531663,-0.13531663,0.8734393,0.8734393,0.379796,-0.379796,0.3734393,1,1,0.5074174369318118,0.5050343927319968
90,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.097203836,0.102258444,-0.102258444,0.90279615,0.90279615,0.31889537,-0.31889537,0.40279615,1,0,0.5027137574127508,0.5043172610317432
91,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0007417709,0.0007419586,-0.0007419586,0.9992582,0.9992582,0.0060870545,-0.0060870545,0.49925822,1,0,0.5024484816802164,0.5010093422348981
92,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.86934185,0.14001885,-0.14001885,0.86934185,0.86934185,0.3876359,-0.3876359,0.36934185,1,1,0.5074592078810704,0.5099891531726497
93,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.20007811,0.22324121,-0.22324121,0.7999219,0.7999219,0.5005107,-0.5005107,0.29992187,1,0,0.5008460381154197,0.5009341203845861
95,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00046146024,0.00046157837,-0.00046157837,0.99953854,0.99953854,0.0040058815,-0.0040058815,0.49953854,1,0,0.5024340765869012,0.49659092653718495
96,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.014575885,0.014683247,-0.014683247,0.9854241,0.9854241,0.07610163,-0.07610163,0.4854241,1,0,0.5027898443857463,0.502137470234235
99,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0015480976,0.0015492439,-0.0015492439,0.9984519,0.9984519,0.0115642315,-0.0115642315,0.4984519,1,0,0.5024841908729694,0.5047671664657888
100,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.29621387,0.35128075,-0.35128075,0.70378613,0.70378613,0.6076221,-0.6076221,0.20378613,1,0,0.49787012924115354,0.5025927158375422
104,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0077139037,0.0077438354,-0.0077438354,0.9922861,0.9922861,0.04521015,-0.04521015,0.4922861,1,0,0.5026643184708146,0.5014916736533511
105,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.002152574,0.0021548271,-0.0021548271,0.99784744,0.99784744,0.015369397,-0.015369397,0.49784744,1,0,0.5025075795652132,0.4974361169280016
107,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.007280022,0.007306576,-0.007306576,0.99272,0.99272,0.043090217,-0.043090217,0.49271998,1,0,0.5026544617073083,0.5063959461372224
108,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,2.1537053e-05,2.193451e-05,-2.193451e-05,0.9999785,0.9999785,0.0002529485,-0.0002529485,0.49997845,1,0,0.502406008432923,0.4810699966731854
109,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00029774974,0.0002975464,-0.0002975464,0.9997023,0.9997023,0.0027151876,-0.0027151876,0.49970224,1,0,0.5024248310872698,0.46931229979896366
110,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00061898556,0.00061941147,-0.00061941147,0.999381,0.999381,0.0051915143,-0.0051915143,0.499381,1,0,0.502442342305444,0.5041772263166574
111,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.17802097,0.19604039,-0.19604039,0.82197905,0.82197905,0.46837926,-0.46837926,0.32197905,1,0,0.5013672910072678,0.49898863102290236
112,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.40676534,0.8995187,-0.8995187,0.40676534,0.59323466,0.6756596,-0.6756596,0.09323466,0,0,0.501459882237991,0.5071614858307808
113,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,7.9590085e-05,7.915497e-05,-7.915497e-05,0.9999204,0.9999204,0.0008307897,-0.0008307897,0.4999204,1,0,0.5024106647368219,0.4810699966731854
114,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.22734956,0.2579286,-0.2579286,0.7726504,0.7726504,0.5360539,-0.5360539,0.27265042,1,0,0.5001173731986225,0.5018560663049003
115,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0010312746,0.0010318756,-0.0010318756,0.9989687,0.9989687,0.008122781,-0.008122781,0.49896872,1,0,0.5024620745489669,0.5060629755061303
116,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.38098636,0.47962797,-0.47962797,0.61901367,0.61901367,0.66454494,-0.66454494,0.11901364,1,0,0.4942800449476978,0.49716400744200784
117,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00019630238,0.00019645691,-0.00019645691,0.9998037,0.9998037,0.0018718673,-0.0018718673,0.4998037,1,0,0.5024185957544308,0.461946844177145
120,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.091974914,0.09648323,-0.09648323,0.9080251,0.9080251,0.30708343,-0.30708343,0.4080251,1,0,0.5027665765159164,0.5027912343159656
121,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.000478778,0.0004787445,-0.0004787445,0.9995212,0.9995212,0.0041385996,-0.0041385996,0.49952123,1,0,0.5024350191951712,0.4998763401504942
122,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0021385062,0.0021409988,-0.0021409988,0.9978615,0.9978615,0.01528299,-0.01528299,0.4978615,1,0,0.5025070499351671,0.4992709487628334
124,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.005781685,0.00579834,-0.00579834,0.9942183,0.9942183,0.03555833,-0.03555833,0.49421832,1,0,0.5026180038604906,0.5021286983292506
125,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.013634712,0.013728619,-0.013728619,0.98636526,0.98636526,0.07210431,-0.07210431,0.4863653,1,0,0.5027754105560895,0.5048119564416346
126,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.87357736,0.13515857,-0.13515857,0.87357736,0.87357736,0.3795293,-0.3795293,0.37357736,1,1,0.5074159880515734,0.5050343927319968
127,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.017130114,0.017278671,-0.017278671,0.98286986,0.98286986,0.08664933,-0.08664933,0.4828699,1,0,0.5028254895008079,0.5029653415195788
129,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.9299551,0.072618954,-0.072618954,0.9299551,0.9299551,0.253755,-0.253755,0.42995512,1,1,0.5065645670079725,0.5010082080125481
130,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.41986862,0.5445007,-0.5445007,0.5801314,0.5801314,0.6802496,-0.6802496,0.08013138,1,0,0.49230484519691853,0.4864748698100187
131,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0009906192,0.0009908676,-0.0009908676,0.9990094,0.9990094,0.00784243,-0.00784243,0.49900937,1,0,0.5024602380419294,0.504947433005405
132,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0010896605,0.0010905266,-0.0010905266,0.99891037,0.99891037,0.008522581,-0.008522581,0.49891034,1,0,0.5024646882216623,0.5113880790245511
136,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.43808064,0.8253522,-0.8253522,0.43808064,0.56191933,0.6854595,-0.6854595,0.06191936,0,0,0.5018083533203257,0.49911557772830356
137,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.08289751,0.08653617,-0.08653617,0.9171025,0.9171025,0.28578964,-0.28578964,0.4171025,1,0,0.5028466653938415,0.5033507591844001
138,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.23130995,0.26306748,-0.26306748,0.76869005,0.76869005,0.54085433,-0.54085433,0.26869005,1,0,0.500003922201473,0.5001953503001879
140,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.770623,1.4723885,-1.4723885,0.22937697,0.770623,0.5385224,-0.5385224,0.27062303,0,1,0.47157000991152037,0.4502526995318754
141,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00023323968,0.00023365021,-0.00023365021,0.99976677,0.99976677,0.002183893,-0.002183893,0.49976677,1,0,0.5024209086527219,0.44541013003010815
142,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.92641056,0.07643775,-0.07643775,0.92641056,0.92641056,0.2628263,-0.2628263,0.42641056,1,1,0.5066351205640802,0.4993312215741708
146,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.051571887,0.05294919,-0.05294919,0.9484281,0.9484281,0.20311785,-0.20311785,0.44842812,1,0,0.5029940687093211,0.5024082943094289
147,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.2547554,1.3674514,-1.3674514,0.2547554,0.7452446,0.5674994,-0.5674994,0.24524459,0,0,0.4952733921684008,0.4994503732730694
148,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.9940758,0.005941823,-0.005941823,0.9940758,0.9940758,0.036290247,-0.036290247,0.49407578,1,1,0.5046060480236311,0.5009302004262018
150,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.00029735823,0.0002975464,-0.0002975464,0.99970263,0.99970263,0.0027120425,-0.0027120425,0.49970263,1,0,0.5024247953586038,0.4683599188465827
151,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.023315188,0.02359128,-0.02359128,0.9766848,0.9766848,0.110674895,-0.110674895,0.4766848,1,0,0.502893858608157,0.5008637288513416
154,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.8288827,0.18767661,-0.18767661,0.8288827,0.8288827,0.45765343,-0.45765343,0.3288827,1,1,0.5077455311684849,0.5115352015764545
155,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0022765885,0.0022792816,-0.0022792816,0.9977234,0.9977234,0.016127223,-0.016127223,0.4977234,1,0,0.5025121153177985,0.500009971821389
157,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.008364025,0.00839901,-0.00839901,0.991636,0.991636,0.048340894,-0.048340894,0.49163598,1,0,0.5026785745557567,0.5014916736533511
159,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.31630588,0.38024455,-0.38024455,0.6836941,0.6836941,0.6240535,-0.6240535,0.18369412,1,0,0.49710360032316353,0.5004740774320596
160,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.07999394,0.08337498,-0.08337498,0.92000604,0.92000604,0.2787546,-0.2787546,0.42000607,1,0,0.502869053041146,0.5034755062855628
163,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.03710911,0.037815094,-0.037815094,0.96289086,0.96289086,0.15864535,-0.15864535,0.4628909,1,0,0.502978401103788,0.5027614518952698
164,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.8204137,0.19794655,-0.19794655,0.8204137,0.8204137,0.4707656,-0.4707656,0.3204137,1,1,0.5077777886765016,0.5128443635059606
165,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.39051157,0.9402977,-0.9402977,0.39051157,0.6094884,0.66897637,-0.66897637,0.10948843,0,0,0.5011803620661852,0.5135943261088893
166,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.54524374,0.6065224,-0.6065224,0.54524374,0.54524374,0.6890476,-0.6890476,0.04524374,1,1,0.503852912580816,0.49646774068192173
167,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.39096072,0.4958725,-0.4958725,0.6090393,0.6090393,0.66917586,-0.66917586,0.10903928,1,0,0.49379411483200564,0.49782964750476283
168,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,7.887029e-05,7.915497e-05,-7.915497e-05,0.99992114,0.99992114,0.0008239972,-0.0008239972,0.49992114,1,0,0.5024105864977831,0.4810699966731854
169,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.09318958,0.09782195,-0.09782195,0.9068104,0.9068104,0.3098559,-0.3098559,0.4068104,1,0,0.5027547276738815,0.5027912343159656
170,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.6952542,0.36347765,-0.36347765,0.6952542,0.6952542,0.6148319,-0.6148319,0.1952542,1,1,0.507211877007279,0.5024443346157704
173,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.51941276,0.73274654,-0.73274654,0.48058724,0.51941276,0.6923933,-0.6923933,0.019412756,0,1,0.48675133667075343,0.47265614186977545
174,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.027766097,0.028158903,-0.028158903,0.9722339,0.9722339,0.12688902,-0.12688902,0.4722339,1,0,0.5029301455435496,0.4986838559000948
175,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.5754042,0.55268246,-0.55268246,0.5754042,0.5754042,0.68173206,-0.68173206,0.07540423,1,1,0.5047893285111154,0.4961125000513842
176,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.12356631,0.13189411,-0.13189411,0.8764337,0.8764337,0.37397093,-0.37397093,0.3764337,1,0,0.5023790122479804,0.5025957535720194
178,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.40803742,0.89639634,-0.89639634,0.40803742,0.5919626,0.67613626,-0.67613626,0.091962576,0,0,0.501478794121888,0.5038057665450796
180,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.5352832,0.766327,-0.766327,0.4647168,0.5352832,0.69065523,-0.69065523,0.035283208,0,1,0.48634514803266554,0.4747597047562814
181,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.98927397,0.010783967,-0.010783967,0.98927397,0.98927397,0.059311744,-0.059311744,0.48927397,1,1,0.5048334407942736,0.4966076542635073
182,full_retraining_reference,s2_random_5_percent,retain_training_member,1,1,0.019751428,3.9245293,-3.9245293,0.019751428,0.9802486,0.09707013,-0.09707013,0.48024857,0,0,0.418199439542297,0.3262856042163655
185,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.09003771,0.094352245,-0.094352245,0.9099623,0.9099623,0.30262506,-0.30262506,0.4099623,1,0,0.5027849194570922,0.5027912343159656
187,full_retraining_reference,s2_random_5_percent,retain_training_member,1,0,0.0054686368,0.0054836273,-0.0054836273,0.9945314,0.9945314,0.033938255,-0.033938255,0.49453136,1,0,0.5026098508407251,0.49307571321275306
