original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_logistic_score,shadow_random_forest_score
22,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0012079461,0.0012087822,-0.0012087822,0.99879205,0.99879205,0.009323207,-0.009323207,0.49879205,1,0,0.5024699015119887,0.5169349068586578
23,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.03203264,0.03255701,-0.03255701,0.9679674,0.9679674,0.14173831,-0.14173831,0.46796736,1,0,0.5029564748196949,0.5029934998888062
25,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.77919537,0.24949344,-0.24949344,0.77919537,0.77919537,0.5279244,-0.5279244,0.27919537,1,1,0.5078050161740348,0.5000222978677403
26,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00043660065,0.00043678284,-0.00043678284,0.9995634,0.9995634,0.003814266,-0.003814266,0.4995634,1,0,0.5024327178293021,0.46045359287092824
28,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.30491674,0.36372364,-0.36372364,0.69508326,0.69508326,0.61497283,-0.61497283,0.19508326,1,0,0.49754435413478687,0.5043295049723965
29,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.19901226,0.22190964,-0.22190964,0.8009877,0.8009877,0.49903005,-0.49903005,0.30098772,1,0,0.5008726393607192,0.5009341203845862
32,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.10593186,0.111973286,-0.111973286,0.8940681,0.8940681,0.33792448,-0.33792448,0.39406812,1,0,0.5026152512749349,0.5046528152925825
34,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.006784743,0.006807804,-0.006807804,0.99321526,0.99321526,0.04063843,-0.04063843,0.49321526,1,0,0.502642842540881,0.5047116357155051
35,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.2450075,0.28104746,-0.28104746,0.7549925,0.7549925,0.55678356,-0.55678356,0.25499249,1,0,0.4995966946035935,0.5002663156754946
37,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00012719637,0.00012683868,-0.00012683868,0.9998728,0.9998728,0.0012681114,-0.0012681114,0.4998728,1,0,0.5024140480125169,0.47361824161355787
38,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0004085949,0.00040864944,-0.00040864944,0.9995914,0.9995914,0.003596685,-0.003596685,0.4995914,1,0,0.5024311747597036,0.4613236645570489
41,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.6306175,0.46105573,-0.46105573,0.6306175,0.6306175,0.6586262,-0.6586262,0.1306175,1,1,0.5061495349140674,0.5016855488483293
42,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.108092375,0.11439276,-0.11439276,0.89190763,0.89190763,0.34250832,-0.34250832,0.39190763,1,0,0.5025889310354388,0.5019970371673541
43,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.044647582,0.04567504,-0.04567504,0.9553524,0.9553524,0.18244302,-0.18244302,0.45535243,1,0,0.5029944787108613,0.5024082943094289
47,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.7162499,1.2596611,-1.2596611,0.28375012,0.7162499,0.5964604,-0.5964604,0.21624988,0,1,0.4769849063320187,0.49340012845065045
48,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00031281228,0.00031280518,-0.00031280518,0.9996872,0.9996872,0.0028371224,-0.0028371224,0.4996872,1,0,0.5024257120176906,0.5840162143375295
49,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.14210895,0.15327811,-0.15327811,0.8578911,0.8578911,0.40877342,-0.40877342,0.35789105,1,0,0.5020804442170733,0.5045302487746108
50,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0002109476,0.00021076202,-0.00021076202,0.99978906,0.99978906,0.0019963582,-0.0019963582,0.49978906,1,0,0.5024195374823894,0.463912201113923
52,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0015263952,0.0015277863,-0.0015277863,0.9984736,0.9984736,0.011423688,-0.011423688,0.4984736,1,0,0.5024832975847264,0.5104426819603975
54,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.042033337,0.042942286,-0.042942286,0.9579667,0.9579667,0.17435321,-0.17435321,0.45796666,1,0,0.5029909738666363,0.5024082943094289
55,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0016524191,0.0016536713,-0.0016536713,0.9983476,0.9983476,0.012235648,-0.012235648,0.49834758,1,0,0.5024883948618067,0.5026903139691435
56,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.3121209,0.3741423,-0.3741423,0.6878791,0.6878791,0.62078714,-0.62078714,0.18787909,1,0,0.497267461517496,0.5009181084223377
58,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.87499136,0.13354123,-0.13354123,0.87499136,0.87499136,0.37678698,-0.37678698,0.37499136,1,1,0.5074009715926008,0.5127388991699842
59,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.12268567,0.13089001,-0.13089001,0.8773143,0.8773143,0.3722421,-0.3722421,0.37731433,1,0,0.5023919349331835,0.5025957535720194
60,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.12594359,0.1346103,-0.1346103,0.8740564,0.8740564,0.37860224,-0.37860224,0.3740564,1,0,0.5023435272025708,0.5025957535720194
61,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.09953436,0.10484338,-0.10484338,0.9004656,0.9004656,0.3240587,-0.3240587,0.40046564,1,0,0.5026886971858952,0.5043172610317432
63,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0025820325,0.002585411,-0.002585411,0.997418,0.997418,0.01796547,-0.01796547,0.49741796,1,0,0.502522982844936,0.503585540453117
64,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.014025231,0.014124393,-0.014124393,0.9859748,0.9859748,0.07377061,-0.07377061,0.48597476,1,0,0.5027814960443562,0.4991426967150712
67,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00024009809,0.00024032593,-0.00024032593,0.9997599,0.9997599,0.0022411472,-0.0022411472,0.4997599,1,0,0.5024213384357321,0.44215909556761335
68,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.07545023,0.078448534,-0.078448534,0.92454976,0.92454976,0.26751414,-0.26751414,0.42454976,1,0,0.5029007713393168,0.4997856149221165
69,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.42625365,0.5555679,-0.5555679,0.5737463,0.5737463,0.68223035,-0.68223035,0.07374635,1,0,0.4919591742893766,0.4864683701348455
70,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.99047005,0.009575627,-0.009575627,0.99047005,0.99047005,0.05383025,-0.05383025,0.49047005,1,1,0.504779707969552,0.4961867577586206
71,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.60517627,0.92931587,-0.92931587,0.39482373,0.60517627,0.67085695,-0.67085695,0.10517627,0,1,0.4838871539864596,0.49672046237608053
72,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.068456054,0.070911884,-0.070911884,0.93154395,0.93154395,0.24962682,-0.24962682,0.43154395,1,0,0.5029414014735197,0.502078622383905
73,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0014668088,0.0014677048,-0.0014677048,0.9985332,0.9985332,0.0110361725,-0.0110361725,0.4985332,1,0,0.5024808660053416,0.4929845394243817
75,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0003020574,0.00030231476,-0.00030231476,0.9996979,0.9996979,0.0027501737,-0.0027501737,0.49969795,1,0,0.5024250712252774,0.4904331800031257
76,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.34887284,0.42905027,-0.42905027,0.65112716,0.65112716,0.64674604,-0.64674604,0.15112716,1,0,0.4957513394904175,0.5013829764788987
78,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.3733394,0.46735018,-0.46735018,0.6266606,0.6266606,0.6607091,-0.6607091,0.12666059,1,0,0.4946431682625723,0.500661162941721
80,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.46499327,0.62547594,-0.62547594,0.53500676,0.53500676,0.6906942,-0.6906942,0.03500673,1,0,0.48972471294772363,0.48481697612112995
81,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.03549227,0.03613758,-0.03613758,0.9645077,0.9645077,0.15334369,-0.15334369,0.46450773,1,0,0.5029724491708016,0.5027341294908982
82,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.02306804,0.023338318,-0.023338318,0.9769319,0.9769319,0.109750465,-0.109750465,0.47693196,1,0,0.502891551203405,0.5008637288513414
83,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.5,1,1,0.5042361031936983,0.5040606176353781
84,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.28944397,0.34170747,-0.34170747,0.71055603,0.71055603,0.6016531,-0.6016531,0.21055603,1,0,0.4981169934758934,0.5019731254478753
85,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.015403768,0.015523434,-0.015523434,0.98459625,0.98459625,0.07956662,-0.07956662,0.48459622,1,0,0.5028019512523364,0.5047345930927276
87,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.4256425,0.85415554,-0.85415554,0.4256425,0.5743575,0.68204796,-0.68204796,0.07435751,0,0,0.5016984903291447,0.5089292517135484
89,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.90971357,0.09462548,-0.09462548,0.90971357,0.90971357,0.3032,-0.3032,0.40971357,1,1,0.50693405371097,0.4982305139460367
90,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.07526928,0.078252554,-0.078252554,0.9247307,0.9247307,0.26706046,-0.26706046,0.42473072,1,0,0.5029019592274999,0.5013457149662536
92,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.879915,0.12792997,-0.12792997,0.879915,0.879915,0.36709434,-0.36709434,0.379915,1,1,0.5073463528527564,0.5032069237923065
95,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0007336172,0.0007338524,-0.0007338524,0.9992664,0.9992664,0.0060282443,-0.0060282443,0.4992664,1,0,0.5024480800438175,0.5051777772481607
96,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.01721498,0.017364979,-0.017364979,0.98278505,0.98278505,0.08699275,-0.08699275,0.48278502,1,0,0.5028265910242196,0.5029653415195787
99,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0016537232,0.0016551018,-0.0016551018,0.99834627,0.99834627,0.012244007,-0.012244007,0.49834627,1,0,0.5024884427253152,0.5026903139691435
100,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.3751138,0.47018564,-0.47018564,0.6248862,0.6248862,0.66162133,-0.66162133,0.124886215,1,0,0.49455963372913364,0.500424677401002
103,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0049924375,0.005004883,-0.005004883,0.9950076,0.9950076,0.031439018,-0.031439018,0.49500757,1,0,0.502597062553173,0.502159488507658
105,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0025920207,0.0025954247,-0.0025954247,0.997408,0.997408,0.01802497,-0.01802497,0.49740797,1,0,0.5025233320682253,0.503585540453117
107,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.008509058,0.008545399,-0.008545399,0.99149096,0.99149096,0.04903221,-0.04903221,0.49149093,1,0,0.502681666704662,0.5014916736533511
108,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,4.2670006e-05,4.2915344e-05,-4.2915344e-05,0.9999573,0.9999573,0.00047202225,-0.00047202225,0.49995732,1,0,0.5024077965133532,0.48106999667318534
109,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00027750953,0.00027751923,-0.00027751923,0.9997225,0.9997225,0.002550188,-0.002550188,0.49972248,1,0,0.5024236193755017,0.3994171392768609
110,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0007992111,0.0007996559,-0.0007996559,0.99920076,0.99920076,0.006498801,-0.006498801,0.4992008,1,0,0.5024512608354175,0.49593871407415446
111,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.18707405,0.20711529,-0.20711529,0.81292593,0.81292593,0.4819524,-0.4819524,0.31292593,1,0,0.5011608202148448,0.5005758642249751
112,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.42524916,0.85508,-0.85508,0.42524916,0.57475084,0.6819298,-0.6819298,0.07475084,0,0,0.5016944196028038,0.510626221410518
113,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00014512036,0.0001449585,-0.0001449585,0.99985486,0.99985486,0.0014276928,-0.0014276928,0.4998549,1,0,0.5024152595640142,0.47361824161355787
114,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.24225505,0.27740836,-0.27740836,0.75774497,0.75774497,0.55366534,-0.55366534,0.25774497,1,0,0.4996803734349856,0.4997773052755272
115,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0013201602,0.0013208389,-0.0013208389,0.9986798,0.9986798,0.010071976,-0.010071976,0.49867985,1,0,0.5024747312618509,0.5172801001254621
116,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.36917356,0.46072447,-0.46072447,0.6308265,0.6308265,0.6585143,-0.6585143,0.13082644,1,0,0.4948375889113364,0.5090173283196058
117,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00018003538,0.00018024445,-0.00018024445,0.99982,0.99982,0.0017323192,-0.0017323192,0.49981996,1,0,0.5024175475715186,0.46317689895209135
121,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.000563646,0.0005636215,-0.0005636215,0.9994364,0.9994364,0.0047801463,-0.0047801463,0.49943635,1,0,0.5024395074253546,0.4992433096172786
122,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.001283531,0.0012845993,-0.0012845993,0.9987165,0.9987165,0.009828632,-0.009828632,0.49871647,1,0,0.5024731541677623,0.5121275882493805
124,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0062792352,0.006299019,-0.006299019,0.99372077,0.99372077,0.03809838,-0.03809838,0.49372077,1,0,0.5026305514803306,0.5030507410043267
125,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.013958191,0.014056683,-0.014056683,0.9860418,0.9860418,0.07348539,-0.07348539,0.4860418,1,0,0.5027804536235441,0.5026369266600085
127,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.019792384,0.019990921,-0.019990921,0.9802076,0.9802076,0.09723,-0.09723,0.48020762,1,0,0.5028577683974769,0.506072021204476
129,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.94077325,0.061053123,-0.061053123,0.94077325,0.94077325,0.22483459,-0.22483459,0.44077325,1,1,0.5063322646274967,0.4969738196621809
130,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.3860033,0.48776573,-0.48776573,0.61399674,0.61399674,0.6669267,-0.6669267,0.113996714,1,0,0.49403738161691146,0.5051805747667653
131,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0011889328,0.0011897087,-0.0011897087,0.99881107,0.99881107,0.0091953315,-0.0091953315,0.49881107,1,0,0.5024690750999247,0.5108683911847892
132,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0011963465,0.0011968613,-0.0011968613,0.9988037,0.9988037,0.009245206,-0.009245206,0.49880365,1,0,0.5024694068187885,0.5108683911847892
136,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.4114149,0.8881531,-0.8881531,0.4114149,0.58858514,0.67736936,-0.67736936,0.08858511,0,0,0.5015269847459489,0.5107005995458744
137,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.075021565,0.07798481,-0.07798481,0.92497844,0.92497844,0.26643863,-0.26643863,0.42497844,1,0,0.5029035579820516,0.5040275376704622
138,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.22993848,0.26128495,-0.26128495,0.7700615,0.7700615,0.53920203,-0.53920203,0.27006152,1,0,0.500043428147034,0.5001953503001879
140,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.7228706,1.2832705,-1.2832705,0.2771294,0.7228706,0.5902217,-0.5902217,0.22287059,0,1,0.47641529333900545,0.4973055313304976
141,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0002224698,0.00022220612,-0.00022220612,0.99977756,0.99977756,0.0020935507,-0.0020935507,0.49977753,1,0,0.5024202621277813,0.4592189119469496
142,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.9269828,0.075820215,-0.075820215,0.9269828,0.9269828,0.26137444,-0.26137444,0.42698282,1,1,0.5066239070980398,0.4967763329164232
143,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.8578688,0.15330413,-0.15330413,0.8578688,0.8578688,0.40881348,-0.40881348,0.3578688,1,1,0.5075633004284736,0.5111532342614037
144,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.055948947,0.057574987,-0.057574987,0.944051,0.944051,0.21567225,-0.21567225,0.44405106,1,0,0.5029870730225017,0.5025360951195715
146,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.04076975,0.04162407,-0.04162407,0.95923024,0.95923024,0.1703828,-0.1703828,0.45923024,1,0,0.5029885131657412,0.5024082943094289
147,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.25930685,1.3497431,-1.3497431,0.25930685,0.74069315,0.57233065,-0.57233065,0.24069315,0,0,0.4956072126527145,0.4915357639266408
148,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.9946661,0.0053481837,-0.0053481837,0.9946661,0.9946661,0.03323554,-0.03323554,0.4946661,1,1,0.5045755225736598,0.4981125953152581
149,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0035821912,0.0035886765,-0.0035886765,0.9964178,0.9964178,0.02374987,-0.02374987,0.49641782,1,0,0.5025559128163208,0.4984914000457149
150,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00028378703,0.00028419495,-0.00028419495,0.9997162,0.9997162,0.0026015076,-0.0026015076,0.49971622,1,0,0.502423980357372,0.4254228260098494
151,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.020135244,0.020340681,-0.020340681,0.9798648,0.9798648,0.098564975,-0.098564975,0.47986475,1,0,0.5028615990557125,0.5005014304367682
155,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0027254322,0.002728939,-0.002728939,0.9972746,0.9972746,0.018815732,-0.018815732,0.49727458,1,0,0.5025279499107284,0.5222838336648463
157,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.007567115,0.007596016,-0.007596016,0.9924329,0.9924329,0.04449577,-0.04449577,0.4924329,1,0,0.5026610114771447,0.5003086979548604
159,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.33382562,0.40620375,-0.40620375,0.6661744,0.6661744,0.6368548,-0.6368548,0.16617438,1,0,0.49639325459579436,0.5004469307582924
160,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.071187116,0.07384801,-0.07384801,0.92881286,0.92881286,0.2566989,-0.2566989,0.4288129,1,0,0.5029267553541297,0.5053467415886587
163,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.038832143,0.039606094,-0.039606094,0.9611679,0.9611679,0.1642147,-0.1642147,0.46116787,1,0,0.5029837250302155,0.5028074947221582
165,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.40029684,0.91554886,-0.91554886,0.40029684,0.5997032,0.6731318,-0.6731318,0.09970316,0,0,0.5013571455742203,0.5051419439950541
166,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.55372524,0.5910866,-0.5910866,0.55372524,0.55372524,0.68736327,-0.68736327,0.053725243,1,1,0.5041308644340334,0.4972530824819589
167,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.3833423,0.48344123,-0.48344123,0.61665773,0.61665773,0.66567665,-0.66567665,0.116657704,1,0,0.49416652901789493,0.5027958644081144
168,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.00012416247,0.00012397766,-0.00012397766,0.99987584,0.99987584,0.001240856,-0.001240856,0.49987584,1,0,0.5024138329319245,0.4675928914387495
170,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.7559804,0.2797398,-0.2797398,0.7559804,0.7559804,0.5556691,-0.5556691,0.25598037,1,1,0.5077276504696603,0.49355998674850227
171,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.2732293,0.31914425,-0.31914425,0.7267707,0.7267707,0.5864444,-0.5864444,0.2267707,1,0,0.4986851143955688,0.500162370686389
173,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.489989,0.6733229,-0.6733229,0.51001096,0.51001096,0.69294673,-0.69294673,0.0100109875,1,0,0.48815042975559597,0.5091644991282971
175,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.583923,0.5379862,-0.5379862,0.583923,0.583923,0.6789942,-0.6789942,0.08392298,1,1,0.5050282334817995,0.499377415728144
176,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.12500708,0.13353956,-0.13353956,0.8749929,0.8749929,0.37678394,-0.37678394,0.3749929,1,0,0.5023576005353824,0.5025957535720194
180,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.59036607,0.89249146,-0.89249146,0.40963393,0.59036607,0.67672503,-0.67672503,0.090366066,0,1,0.48450746750912754,0.49581425078644814
181,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.99093515,0.009106176,-0.009106176,0.99093515,0.99093515,0.051658828,-0.051658828,0.49093515,1,1,0.5047583524840313,0.4961867577586206
182,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.022700507,3.785368,-3.785368,0.022700507,0.9772995,0.10837063,-0.10837063,0.47729948,0,0,0.4229017325866253,0.4667055811737641
184,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.01748399,0.017638683,-0.017638683,0.982516,0.982516,0.08807871,-0.08807871,0.48251602,1,0,0.5028300551065432,0.5058929551773818
185,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.08572039,0.08961892,-0.08961892,0.9142796,0.9142796,0.29252297,-0.29252297,0.4142796,1,0,0.5028233814863021,0.5033507591843999
187,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.005392899,0.0054073334,-0.0054073334,0.9946071,0.9946071,0.033543684,-0.033543684,0.4946071,1,0,0.5026078558822064,0.5041089020020475
189,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0018914704,0.0018930435,-0.0018930435,0.9981085,0.9981085,0.013749981,-0.013749981,0.49810854,1,0,0.5024977558040754,0.499385262365204
190,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.90700275,0.0976098,-0.0976098,0.90700275,0.90700275,0.30941808,-0.30941808,0.40700275,1,1,0.5069777053964699,0.5033911341995362
191,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.47196984,0.7508401,-0.7508401,0.47196984,0.52803016,0.691575,-0.691575,0.028030157,0,0,0.5019318271004486,0.5162522317749247
193,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.024082756,0.024377584,-0.024377584,0.9759172,0.9759172,0.11352903,-0.11352903,0.47591725,1,0,0.5029008149660671,0.49867630443573385
194,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.008877453,0.008916855,-0.008916855,0.99112254,0.99112254,0.050777163,-0.050777163,0.49112254,1,0,0.5026894131428894,0.4997066756589668
196,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.09813189,0.10328698,-0.10328698,0.9018681,0.9018681,0.32095882,-0.32095882,0.4018681,1,0,0.5027038888267819,0.5043172610317432
197,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.8091552,0.21176445,-0.21176445,0.8091552,0.8091552,0.48744553,-0.48744553,0.30915523,1,1,0.507806423701423,0.5189218795428391
198,full_retraining_reference,s5_retention_expiry,retain_training_member,1,0,0.0007808443,0.00078105927,-0.00078105927,0.9992192,0.9992192,0.006367562,-0.006367562,0.49921915,1,0,0.502450380765381,0.4967190989025045
199,full_retraining_reference,s5_retention_expiry,retain_training_member,1,1,0.06598903,2.7182667,-2.7182667,0.06598903,0.934011,0.24313802,-0.24313802,0.43401098,0,0,0.4583346967508577,0.45302066516776857
