original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_logistic_score,shadow_random_forest_score
30,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.9300652,0.07250056,-0.07250056,0.9300652,0.9300652,0.2534702,-0.2534702,0.4300652,1,1,0.5065623341776709,0.501008208012548
32,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.08151638,0.08503127,-0.08503127,0.9184836,0.9184836,0.28245735,-0.28245735,0.41848361,1,0,0.5028575151447194,0.5033507591843999
33,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.18504673,0.20462453,-0.20462453,0.81495327,0.81495327,0.47896042,-0.47896042,0.31495327,1,0,0.5012079664413286,0.5037991552790964
34,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0065214946,0.0065426826,-0.0065426826,0.9934785,0.9934785,0.03932062,-0.03932062,0.4934785,1,0,0.5026365040252436,0.49931510830374143
35,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.23233116,0.2643969,-0.2643969,0.76766884,0.76766884,0.5420778,-0.5420778,0.26766884,1,0,0.4999743541032893,0.5001953503001878
37,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.000102350095,0.00010204315,-0.00010204315,0.99989766,0.99989766,0.0010426376,-0.0010426376,0.49989766,1,0,0.5024123101983817,0.494999661272649
38,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00048241124,0.0004825592,-0.0004825592,0.99951756,0.99951756,0.00416636,-0.00416636,0.4995176,1,0,0.5024352083498675,0.5059490674232215
41,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.60192704,0.507619,-0.507619,0.60192704,0.60192704,0.6722226,-0.6722226,0.10192704,1,1,0.5054976193256813,0.5014631331574751
42,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.095768176,0.10066962,-0.10066962,0.90423185,0.90423185,0.31568393,-0.31568393,0.40423182,1,0,0.5027287250938105,0.50351120343667
43,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.039189234,0.03997779,-0.03997779,0.9608108,0.9608108,0.16535887,-0.16535887,0.46081078,1,0,0.5029846977992251,0.5028074947221581
44,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00013150832,0.00013160706,-0.00013160706,0.9998685,0.9998685,0.0013066955,-0.0013066955,0.49986848,1,0,0.5024143263280191,0.4736182416135579
47,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.7220972,1.280484,-1.280484,0.27790278,0.7220972,0.59096164,-0.59096164,0.22209722,0,1,0.47648296435568244,0.48366961704508704
48,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00033363386,0.000333786,-0.000333786,0.9996664,0.9996664,0.0030044462,-0.0030044462,0.49966636,1,0,0.5024269183905888,0.5978820371148548
49,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.1531404,0.16622043,-0.16622043,0.8468596,0.8468596,0.428118,-0.428118,0.3468596,1,0,0.5018798011144876,0.5016638775593264
50,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00015801212,0.00015830994,-0.00015830994,0.999842,0.999842,0.0015410541,-0.0015410541,0.499842,1,0,0.5024161027485163,0.4631768989520914
52,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0016931042,0.0016946793,-0.0016946793,0.9983069,0.9983069,0.012495718,-0.012495718,0.4983069,1,0,0.502490005365565,0.5026903139691435
54,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.037897155,0.03863406,-0.03863406,0.96210283,0.96210283,0.16120264,-0.16120264,0.46210283,1,0,0.5029809547301141,0.5028074947221581
55,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0013577092,0.0013585091,-0.0013585091,0.99864227,0.99864227,0.010320349,-0.010320349,0.4986423,1,0,0.502476316643442,0.5055291800551103
56,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.32065034,0.38661933,-0.38661933,0.67934966,0.67934966,0.62735873,-0.62735873,0.17934966,1,0,0.4969311244891086,0.5047609441139331
57,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.8425246,0.1713524,-0.1713524,0.8425246,0.8425246,0.43545973,-0.43545973,0.3425246,1,1,0.5076738379110017,0.5163362594455362
58,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.87593126,0.13246766,-0.13246766,0.87593126,0.87593126,0.37495404,-0.37495404,0.37593126,1,1,0.5073908241700783,0.5127388991699842
59,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.10999905,0.1165328,-0.1165328,0.89000094,0.89000094,0.34651336,-0.34651336,0.39000094,1,0,0.5025650823973725,0.504130274482742
60,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.098875925,0.10411239,-0.10411239,0.90112406,0.90112406,0.3226061,-0.3226061,0.40112406,1,0,0.5026958698330348,0.5043172610317432
61,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.08164384,0.08517003,-0.08517003,0.9183562,0.9183562,0.28276595,-0.28276595,0.41835615,1,0,0.5028565294973131,0.5033507591843999
63,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0024419145,0.002444744,-0.002444744,0.99755806,0.99755806,0.017127007,-0.017127007,0.4975581,1,0,0.5025180606953137,0.5071422303049803
64,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.019238757,0.019426107,-0.019426107,0.98076123,0.98076123,0.09506153,-0.09506153,0.48076123,1,0,0.5028514401015151,0.5034358125752005
67,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00017966548,0.00017929077,-0.00017929077,0.99982035,0.99982035,0.0017291417,-0.0017291417,0.49982032,1,0,0.5024175445847077,0.4631768989520914
68,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.061269958,0.063227415,-0.063227415,0.93873006,0.93873006,0.23044764,-0.23044764,0.43873003,1,0,0.5029720961034673,0.5025360951195715
69,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.43610528,0.57288766,-0.57288766,0.56389475,0.56389475,0.68495977,-0.68495977,0.06389472,1,0,0.4914135621815996,0.48768224123195497
70,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.9873245,0.012756533,-0.012756533,0.9873245,0.9873245,0.06796258,-0.06796258,0.48732448,1,1,0.5049177382785588,0.49569580157338805
71,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.5945378,0.9027275,-0.9027275,0.4054622,0.5945378,0.67516434,-0.67516434,0.094537795,0,1,0.4843385928260112,0.5027436029348487
72,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.060269423,0.06216216,-0.06216216,0.9397306,0.9397306,0.22770819,-0.22770819,0.43973058,1,0,0.5029754321174622,0.5025360951195715
73,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0016024557,0.0016036034,-0.0016036034,0.9983975,0.9983975,0.011914941,-0.011914941,0.49839756,1,0,0.5024863934134841,0.5026903139691435
75,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00021217202,0.0002117157,-0.0002117157,0.9997878,0.9997878,0.002006745,-0.002006745,0.49978784,1,0,0.5024196252942156,0.46239704959877154
76,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.37675163,0.47281015,-0.47281015,0.62324834,0.62324834,0.6624515,-0.6624515,0.12324837,1,0,0.49448213912359346,0.500424677401002
78,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.36197156,0.4493724,-0.4493724,0.63802844,0.63802844,0.6545441,-0.6545441,0.13802844,1,0,0.49516811674512057,0.5034757110069034
80,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.5041222,0.7014256,-0.7014256,0.4958778,0.5041222,0.6931132,-0.6931132,0.0041221976,0,1,0.48709552624793295,0.45272245087601704
81,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.02759239,0.027980328,-0.027980328,0.9724076,0.9724076,0.12627082,-0.12627082,0.4724076,1,0,0.5029289043685939,0.5011033394634269
82,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.03582262,0.03647995,-0.03647995,0.96417737,0.96417737,0.15443298,-0.15443298,0.46417737,1,0,0.5029737458271171,0.5027614518952698
83,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.5,1,1,0.5042361031936983,0.5040606176353781
84,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.26810294,0.31211543,-0.31211543,0.73189706,0.73189706,0.58136284,-0.58136284,0.23189706,1,0,0.4988579701767364,0.4969371692746433
85,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.01584278,0.015969753,-0.015969753,0.9841572,0.9841572,0.08138561,-0.08138561,0.4841572,1,0,0.5028081387879931,0.5047345930927275
87,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.45122653,0.79578584,-0.79578584,0.45122653,0.54877347,0.6883819,-0.6883819,0.048773468,0,0,0.5018858401111947,0.5008875603487354
89,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.8889699,0.1176919,-0.1176919,0.8889699,0.8889699,0.3486636,-0.3486636,0.3889699,1,1,0.5072362539494315,0.5226236609485879
90,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0765308,0.07961774,-0.07961774,0.9234692,0.9234692,0.2702135,-0.2702135,0.4234692,1,0,0.5028936057461875,0.5058120648827152
91,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00085148524,0.00085163116,-0.00085163116,0.9991485,0.9991485,0.006869897,-0.006869897,0.49914852,1,0,0.5024537677740726,0.4948568988527512
92,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.87588525,0.13252018,-0.13252018,0.87588525,0.87588525,0.375044,-0.375044,0.37588525,1,1,0.5073913244217962,0.5127388991699842
93,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.2469359,0.28360498,-0.28360498,0.7530641,0.7530641,0.55894375,-0.55894375,0.2530641,1,0,0.49953751377194927,0.5002663156754945
95,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0006109654,0.00061130524,-0.00061130524,0.99938905,0.99938905,0.0051321923,-0.0051321923,0.49938902,1,0,0.5024419348491665,0.5041772263166574
96,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.010961324,0.011021614,-0.011021614,0.9890387,0.9890387,0.06037365,-0.06037365,0.48903868,1,0,0.5027300339856194,0.5039704767671112
99,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0016661865,0.0016674995,-0.0016674995,0.9983338,0.9983338,0.012323758,-0.012323758,0.4983338,1,0,0.5024889424865698,0.5026903139691435
100,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.37897176,0.47637865,-0.47637865,0.62102824,0.62102824,0.6635585,-0.6635585,0.121028244,1,0,0.49437650056784804,0.5021814107980623
103,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.008529434,0.008565903,-0.008565903,0.9914706,0.9914706,0.04912915,-0.04912915,0.49147058,1,0,0.5026821018388418,0.5014916736533511
104,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0097315125,0.009778976,-0.009778976,0.99026847,0.99026847,0.054764144,-0.054764144,0.4902685,1,0,0.5027066834150274,0.5005659402126142
105,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0027857756,0.0027894974,-0.0027894974,0.9972142,0.9972142,0.019171273,-0.019171273,0.49721423,1,0,0.5025300099069228,0.5159117945944192
107,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.006523735,0.006545067,-0.006545067,0.9934763,0.9934763,0.039331846,-0.039331846,0.49347627,1,0,0.5026365526301335,0.49931510830374143
108,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,4.0841183e-05,4.1007996e-05,-4.1007996e-05,0.9999592,0.9999592,0.00045356198,-0.00045356198,0.49995917,1,0,0.5024076503477445,0.48106999667318534
109,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00030678604,0.00030708313,-0.00030708313,0.9996932,0.9996932,0.0027884408,-0.0027884408,0.4996932,1,0,0.5024253475379239,0.5034368659456122
110,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.000755622,0.0007557869,-0.0007557869,0.9992444,0.9992444,0.00618671,-0.00618671,0.4992444,1,0,0.5024491584194022,0.5090175177048367
111,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.165831,0.18131924,-0.18131924,0.83416903,0.83416903,0.44921374,-0.44921374,0.334169,1,0,0.5016285890437213,0.5019583089728166
112,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.39119592,0.9385468,-0.9385468,0.39119592,0.6088041,0.66928005,-0.66928005,0.10880408,0,0,0.5011935828319802,0.5113487120738016
113,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.000117912336,0.000118255615,-0.000118255615,0.9998821,0.9998821,0.0011844753,-0.0011844753,0.4998821,1,0,0.5024133812313782,0.4640441316784037
114,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.23116659,0.26288092,-0.26288092,0.7688334,0.7688334,0.54068214,-0.54068214,0.2688334,1,0,0.5000080659653731,0.5001953503001878
115,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0013846931,0.0013856888,-0.0013856888,0.9986153,0.9986153,0.010498149,-0.010498149,0.4986153,1,0,0.5024774429813601,0.5025333567470323
116,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.38006198,0.47813582,-0.47813582,0.619938,0.619938,0.66409445,-0.66409445,0.119938016,1,0,0.494324370292657,0.49432389925650144
117,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00020976744,0.00020980835,-0.00020980835,0.99979025,0.99979025,0.0019863546,-0.0019863546,0.49979022,1,0,0.5024194543759838,0.463912201113923
120,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.09338806,0.09804082,-0.09804082,0.9066119,0.9066119,0.31030726,-0.31030726,0.40661195,1,0,0.5027527690538577,0.5027912343159655
121,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00044493732,0.00044488907,-0.00044488907,0.99955505,0.99955505,0.0038786877,-0.0038786877,0.49955505,1,0,0.50243318286474,0.4880841575326891
122,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0022194688,0.0022220612,-0.0022220612,0.9977805,0.9977805,0.01577907,-0.01577907,0.49778053,1,0,0.5025100334254141,0.4964496122019746
124,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0062389174,0.0062584877,-0.0062584877,0.99376106,0.99376106,0.0378941,-0.0378941,0.4937611,1,0,0.5026295512964531,0.5007335421036029
125,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.012156677,0.01223135,-0.01223135,0.98784333,0.98784333,0.06569192,-0.06569192,0.48784333,1,0,0.5027511644297232,0.5014746976477189
126,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.88243353,0.12507182,-0.12507182,0.88243353,0.88243353,0.36204815,-0.36204815,0.38243353,1,1,0.5073169988000606,0.5055268517762375
127,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.013549925,0.013642311,-0.013642311,0.9864501,0.9864501,0.07174101,-0.07174101,0.48645008,1,0,0.5027740844570905,0.5015195197278591
129,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.9451761,0.056384023,-0.056384023,0.9451761,0.9451761,0.21248102,-0.21248102,0.44517612,1,1,0.5062298463677565,0.4992885507245097
130,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.4143693,0.5350659,-0.5350659,0.5856307,0.5856307,0.6784094,-0.6784094,0.085630715,1,0,0.4925976361625084,0.4943392184002565
131,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0012657348,0.0012664795,-0.0012664795,0.99873424,0.99873424,0.009710075,-0.009710075,0.49873427,1,0,0.5024724037099771,0.5162920848018913
132,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0009336269,0.000934124,-0.000934124,0.99906635,0.99906635,0.0074465973,-0.0074465973,0.49906638,1,0,0.5024576060635941,0.5094809645932797
136,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.42442805,0.8570127,-0.8570127,0.42442805,0.57557195,0.68168104,-0.68168104,0.075571954,0,0,0.5016857992999326,0.5093365600914449
137,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.076031536,0.079077244,-0.079077244,0.92396843,0.92396843,0.2689684,-0.2689684,0.42396846,1,0,0.5028969504844022,0.5108591131494259
138,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.22906826,0.26015544,-0.26015544,0.7709317,0.7709317,0.53814805,-0.53814805,0.27093172,1,0,0.5000683773169627,0.4974039810671227
140,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.76785326,1.4603857,-1.4603857,0.23214674,0.76785326,0.54185724,-0.54185724,0.26785326,0,1,0.47189110043480686,0.4615541569676195
141,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0002459344,0.00024604797,-0.00024604797,0.9997541,0.9997541,0.0022897231,-0.0022897231,0.49975407,1,0,0.5024217012163067,0.43301717393207007
142,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.92438436,0.078627296,-0.078627296,0.92438436,0.92438436,0.26792842,-0.26792842,0.42438436,1,1,0.5066742858494728,0.5090504444270045
143,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.8593003,0.15163684,-0.15163684,0.8593003,0.8593003,0.40623158,-0.40623158,0.35930032,1,1,0.5075513305986656,0.5121870211617727
144,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.03934397,0.04013896,-0.04013896,0.96065605,0.96065605,0.16585362,-0.16585362,0.46065602,1,0,0.5029851034099004,0.5028074947221581
146,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.04920468,0.050456524,-0.050456524,0.9507953,0.9507953,0.1961668,-0.1961668,0.45079532,1,0,0.5029957261269673,0.5024082943094289
147,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.23336843,1.4551369,-1.4551369,0.23336843,0.7666316,0.5433145,-0.5433145,0.26663157,0,0,0.4935299921384851,0.46800460953111866
148,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.993001,0.0070236446,-0.0070236446,0.993001,0.993001,0.04170348,-0.04170348,0.49300098,1,1,0.5046599291604116,0.49714777925709297
149,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0033946289,0.0034003258,-0.0034003258,0.9966054,0.9966054,0.022689203,-0.022689203,0.49660537,1,0,0.5025500138191412,0.48508761797451977
150,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00029595173,0.00029563904,-0.00029563904,0.99970406,0.99970406,0.002700594,-0.002700594,0.49970406,1,0,0.5024247291288456,0.4683599188465828
151,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.024763059,0.02507472,-0.02507472,0.97523695,0.97523695,0.11603764,-0.11603764,0.47523695,1,0,0.5029067355240779,0.5001626784735953
154,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.8440267,0.16957118,-0.16957118,0.8440267,0.8440267,0.432932,-0.432932,0.34402668,1,1,0.5076644303282433,0.5163362594455362
155,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0022224043,0.0022249222,-0.0022249222,0.9977776,0.9977776,0.015796984,-0.015796984,0.49777758,1,0,0.5025101429069231,0.4964496122019746
157,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.005851139,0.005868435,-0.005868435,0.99414885,0.99414885,0.035915397,-0.035915397,0.49414885,1,0,0.5026197756325387,0.5021286983292504
159,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.22404972,0.25366688,-0.25366688,0.7759503,0.7759503,0.53198594,-0.53198594,0.27595028,1,0,0.5002104288917798,0.4971613640550155
160,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.069353476,0.07187581,-0.07187581,0.93064654,0.93064654,0.25196335,-0.25196335,0.43064654,1,0,0.5029367610111967,0.5028573448179193
163,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.023560127,0.023842096,-0.023842096,0.9764399,0.9764399,0.11158842,-0.11158842,0.47643986,1,0,0.5028961117456611,0.5008637288513413
164,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.8213774,0.19677262,-0.19677262,0.8213774,0.8213774,0.46929842,-0.46929842,0.3213774,1,1,0.5077745840548696,0.5128443635059606
165,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.3593544,1.0234462,-1.0234462,0.3593544,0.6406456,0.65304583,-0.65304583,0.1406456,0,0,0.500433545442763,0.5059677403194351
166,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.5656406,0.5697963,-0.5697963,0.5656406,0.5656406,0.68450487,-0.68450487,0.06564063,1,1,0.5045018720823352,0.4945104824022787
167,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.3813358,0.48019257,-0.48019257,0.6186642,0.6186642,0.6647143,-0.6647143,0.118664205,1,0,0.494263260254765,0.49716400744200767
168,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.00013796291,0.00013828278,-0.00013828278,0.999862,0.999862,0.0013642621,-0.0013642621,0.49986205,1,0,0.5024147595785369,0.4736182416135579
169,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.0748527,0.07780242,-0.07780242,0.9251473,0.9251473,0.26601425,-0.26601425,0.4251473,1,0,0.50290463790439,0.5040275376704622
170,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.7545487,0.2816354,-0.2816354,0.7545487,0.7545487,0.55728245,-0.55728245,0.25454873,1,1,0.5077207136082903,0.500193508379259
171,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.22034495,0.24890375,-0.24890375,0.77965504,0.77965504,0.5273442,-0.5273442,0.27965504,1,0,0.5003133085078038,0.5046868322913005
173,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.5020943,0.6973446,-0.6973446,0.49790567,0.5020943,0.6931384,-0.6931384,0.0020943284,0,1,0.48713781381828886,0.4936563131739927
174,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.035050254,0.03567934,-0.03567934,0.9649497,0.9649497,0.15188114,-0.15188114,0.46494976,1,0,0.502970661630058,0.5023373574904391
175,full_retraining_reference,s1_random_1_percent,retain_training_member,1,1,0.5824024,0.5405936,-0.5405936,0.5824024,0.5824024,0.6795047,-0.6795047,0.08240241,1,1,0.5049863937763586,0.5003509703677991
176,full_retraining_reference,s1_random_1_percent,retain_training_member,1,0,0.12259,0.13078094,-0.13078094,0.87741,0.87741,0.37205383,-0.37205383,0.37741,1,0,0.5023933338038588,0.5025957535720194
